|       t |         S |         I |         R |
|    59.5 |       200 |        40 |       160 |
|    59.6 |       200 |        40 |       160 |
|    59.7 |       200 |        40 |       160 |
|    59.8 |       200 |        40 |       160 |
|    59.9 |       200 |        40 |       160 |
|      60 |       200 |        40 |       160 |
|    60.1 |       200 |        40 |       160 |
|    60.2 |       200 |        40 |       160 |
|    60.3 |       200 |        40 |       160 |
|    60.4 |       200 |        40 |       160 |
|    60.5 |       200 |        40 |       160 |
|    60.6 |       200 |        40 |       160 |
|    60.7 |       200 |        40 |       160 |
|    60.8 |       200 |        40 |       160 |
|    60.9 |       200 |        40 |       160 |
|      61 |       200 |        40 |       160 |
|    61.1 |       200 |        40 |       160 |
|    61.2 |       200 |        40 |       160 |
|    61.3 |       200 |        40 |       160 |
|    61.4 |       200 |        40 |       160 |
|    61.5 |       200 |        40 |       160 |
|    61.6 |       200 |        40 |       160 |
|    61.7 |       200 |        40 |       160 |
|    61.8 |       200 |        40 |       160 |
|    61.9 |       200 |        40 |       160 |
|      62 |       200 |        40 |       160 |
|    62.1 |       200 |        40 |       160 |
|    62.2 |       200 |        40 |       160 |
|    62.3 |       200 |        40 |       160 |
|    62.4 |       200 |        40 |       160 |
|    62.5 |       200 |        40 |       160 |
|    62.6 |       200 |        40 |       160 |
|    62.7 |       200 |        40 |       160 |
|    62.8 |       200 |        40 |       160 |
|    62.9 |       200 |        40 |       160 |
|      63 |       200 |        40 |       160 |
|    63.1 |       200 |        40 |       160 |
|    63.2 |       200 |        40 |       160 |
|    63.3 |       200 |        40 |       160 |
|    63.4 |       200 |        40 |       160 |
|    63.5 |       200 |        40 |       160 |
|    63.6 |       200 |        40 |       160 |
|    63.7 |       200 |        40 |       160 |
|    63.8 |       200 |        40 |       160 |
|    63.9 |       200 |        40 |       160 |
|      64 |       200 |        40 |       160 |
|    64.1 |       200 |        40 |       160 |
|    64.2 |       200 |        40 |       160 |
|    64.3 |       200 |        40 |       160 |
|    64.4 |       200 |        40 |       160 |
|    64.5 |       200 |        40 |       160 |
|    64.6 |       200 |        40 |       160 |
|    64.7 |       200 |        40 |       160 |
|    64.8 |       200 |        40 |       160 |
|    64.9 |       200 |        40 |       160 |
|      65 |       200 |        40 |       160 |
|    65.1 |       200 |        40 |       160 |
|    65.2 |       200 |        40 |       160 |
|    65.3 |       200 |        40 |       160 |
|    65.4 |       200 |        40 |       160 |
|    65.5 |       200 |        40 |       160 |
|    65.6 |       200 |        40 |       160 |
|    65.7 |       200 |        40 |       160 |
|    65.8 |       200 |        40 |       160 |
|    65.9 |       200 |        40 |       160 |
|      66 |       200 |        40 |       160 |
|    66.1 |       200 |        40 |       160 |
|    66.2 |       200 |        40 |       160 |
|    66.3 |       200 |        40 |       160 |
|    66.4 |       200 |        40 |       160 |
|    66.5 |       200 |        40 |       160 |
|    66.6 |       200 |        40 |       160 |
|    66.7 |       200 |        40 |       160 |
|    66.8 |       200 |        40 |       160 |
|    66.9 |       200 |        40 |       160 |
|      67 |       200 |        40 |       160 |
|    67.1 |       200 |        40 |       160 |
|    67.2 |       200 |        40 |       160 |
|    67.3 |       200 |        40 |       160 |
|    67.4 |       200 |        40 |       160 |
|    67.5 |       200 |        40 |       160 |
|    67.6 |       200 |        40 |       160 |
|    67.7 |       200 |        40 |       160 |
|    67.8 |       200 |        40 |       160 |
|    67.9 |       200 |        40 |       160 |
|      68 |       200 |        40 |       160 |
|    68.1 |       200 |        40 |       160 |
|    68.2 |       200 |        40 |       160 |
|    68.3 |       200 |        40 |       160 |
|    68.4 |       200 |        40 |       160 |
|    68.5 |       200 |        40 |       160 |
|    68.6 |       200 |        40 |       160 |
|    68.7 |       200 |        40 |       160 |
|    68.8 |       200 |        40 |       160 |
|    68.9 |       200 |        40 |       160 |
|      69 |       200 |        40 |       160 |
|    69.1 |       200 |        40 |       160 |
|    69.2 |       200 |        40 |       160 |
|    69.3 |       200 |        40 |       160 |
|    69.4 |       200 |        40 |       160 |
|    69.5 |       200 |        40 |       160 |
|    69.6 |       200 |        40 |       160 |
|    69.7 |       200 |        40 |       160 |
|    69.8 |       200 |        40 |       160 |
|    69.9 |       200 |        40 |       160 |
|      70 |       200 |        40 |       160 |
|    70.1 |       200 |        40 |       160 |
|    70.2 |       200 |        40 |       160 |
|    70.3 |       200 |        40 |       160 |
|    70.4 |       200 |        40 |       160 |
|    70.5 |       200 |        40 |       160 |
|    70.6 |       200 |        40 |       160 |
|    70.7 |       200 |        40 |       160 |
|    70.8 |       200 |        40 |       160 |
|    70.9 |       200 |        40 |       160 |
|      71 |       200 |        40 |       160 |
|    71.1 |       200 |        40 |       160 |
|    71.2 |       200 |        40 |       160 |
|    71.3 |       200 |        40 |       160 |
|    71.4 |       200 |        40 |       160 |
|    71.5 |       200 |        40 |       160 |
|    71.6 |       200 |        40 |       160 |
|    71.7 |       200 |        40 |       160 |
|    71.8 |       200 |        40 |       160 |
|    71.9 |       200 |        40 |       160 |
|      72 |       200 |        40 |       160 |
|    72.1 |       200 |        40 |       160 |
|    72.2 |       200 |        40 |       160 |
|    72.3 |       200 |        40 |       160 |
|    72.4 |       200 |        40 |       160 |
|    72.5 |       200 |        40 |       160 |
|    72.6 |       200 |        40 |       160 |
|    72.7 |       200 |        40 |       160 |
|    72.8 |       200 |        40 |       160 |
|    72.9 |       200 |        40 |       160 |
|      73 |       200 |        40 |       160 |
|    73.1 |       200 |        40 |       160 |
|    73.2 |       200 |        40 |       160 |
|    73.3 |       200 |        40 |       160 |
|    73.4 |       200 |        40 |       160 |
|    73.5 |       200 |        40 |       160 |
|    73.6 |       200 |        40 |       160 |
|    73.7 |       200 |        40 |       160 |
|    73.8 |       200 |        40 |       160 |
|    73.9 |       200 |        40 |       160 |
|      74 |       200 |        40 |       160 |
|    74.1 |       200 |        40 |       160 |
|    74.2 |       200 |        40 |       160 |
|    74.3 |       200 |        40 |       160 |
|    74.4 |       200 |        40 |       160 |
|    74.5 |       200 |        40 |       160 |
|    74.6 |       200 |        40 |       160 |
|    74.7 |       200 |        40 |       160 |
|    74.8 |       200 |        40 |       160 |
|    74.9 |       200 |        40 |       160 |
|      75 |       200 |        40 |       160 |
|    75.1 |       200 |        40 |       160 |
|    75.2 |       200 |        40 |       160 |
|    75.3 |       200 |        40 |       160 |
|    75.4 |       200 |        40 |       160 |
|    75.5 |       200 |        40 |       160 |
|    75.6 |       200 |        40 |       160 |
|    75.7 |       200 |        40 |       160 |
|    75.8 |       200 |        40 |       160 |
|    75.9 |       200 |        40 |       160 |
|      76 |       200 |        40 |       160 |
|    76.1 |       200 |        40 |       160 |
|    76.2 |       200 |        40 |       160 |
|    76.3 |       200 |        40 |       160 |
|    76.4 |       200 |        40 |       160 |
|    76.5 |       200 |        40 |       160 |
|    76.6 |       200 |        40 |       160 |
|    76.7 |       200 |        40 |       160 |
|    76.8 |       200 |        40 |       160 |
|    76.9 |       200 |        40 |       160 |
|      77 |       200 |        40 |       160 |
|    77.1 |       200 |        40 |       160 |
|    77.2 |       200 |        40 |       160 |
|    77.3 |       200 |        40 |       160 |
|    77.4 |       200 |        40 |       160 |
|    77.5 |       200 |        40 |       160 |
|    77.6 |       200 |        40 |       160 |
|    77.7 |       200 |        40 |       160 |
|    77.8 |       200 |        40 |       160 |
|    77.9 |       200 |        40 |       160 |
|      78 |       200 |        40 |       160 |
|    78.1 |       200 |        40 |       160 |
|    78.2 |       200 |        40 |       160 |
|    78.3 |       200 |        40 |       160 |
|    78.4 |       200 |        40 |       160 |
|    78.5 |       200 |        40 |       160 |
|    78.6 |       200 |        40 |       160 |
|    78.7 |       200 |        40 |       160 |
|    78.8 |       200 |        40 |       160 |
|    78.9 |       200 |        40 |       160 |
|      79 |       200 |        40 |       160 |
|    79.1 |       200 |        40 |       160 |
|    79.2 |       200 |        40 |       160 |
|    79.3 |       200 |        40 |       160 |
|    79.4 |       200 |        40 |       160 |
|    79.5 |       200 |        40 |       160 |
|    79.6 |       200 |        40 |       160 |
|    79.7 |       200 |        40 |       160 |
|    79.8 |       200 |        40 |       160 |
|    79.9 |       200 |        40 |       160 |
|      80 |       200 |        40 |       160 |
|    80.1 |       200 |        40 |       160 |
|    80.2 |       200 |        40 |       160 |
|    80.3 |       200 |        40 |       160 |
|    80.4 |       200 |        40 |       160 |
|    80.5 |       200 |        40 |       160 |
|    80.6 |       200 |        40 |       160 |
|    80.7 |       200 |        40 |       160 |
|    80.8 |       200 |        40 |       160 |
|    80.9 |       200 |        40 |       160 |
|      81 |       200 |        40 |       160 |
|    81.1 |       200 |        40 |       160 |
|    81.2 |       200 |        40 |       160 |
|    81.3 |       200 |        40 |       160 |
|    81.4 |       200 |        40 |       160 |
|    81.5 |       200 |        40 |       160 |
|    81.6 |       200 |        40 |       160 |
|    81.7 |       200 |        40 |       160 |
|    81.8 |       200 |        40 |       160 |
|    81.9 |       200 |        40 |       160 |
|      82 |       200 |        40 |       160 |
|    82.1 |       200 |        40 |       160 |
|    82.2 |       200 |        40 |       160 |
|    82.3 |       200 |        40 |       160 |
|    82.4 |       200 |        40 |       160 |
|    82.5 |       200 |        40 |       160 |
|    82.6 |       200 |        40 |       160 |
|    82.7 |       200 |        40 |       160 |
|    82.8 |       200 |        40 |       160 |
|    82.9 |       200 |        40 |       160 |
|      83 |       200 |        40 |       160 |
|    83.1 |       200 |        40 |       160 |
|    83.2 |       200 |        40 |       160 |
|    83.3 |       200 |        40 |       160 |
|    83.4 |       200 |        40 |       160 |
|    83.5 |       200 |        40 |       160 |
|    83.6 |       200 |        40 |       160 |
|    83.7 |       200 |        40 |       160 |
|    83.8 |       200 |        40 |       160 |
|    83.9 |       200 |        40 |       160 |
|      84 |       200 |        40 |       160 |
|    84.1 |       200 |        40 |       160 |
|    84.2 |       200 |        40 |       160 |
|    84.3 |       200 |        40 |       160 |
|    84.4 |       200 |        40 |       160 |
|    84.5 |       200 |        40 |       160 |
|    84.6 |       200 |        40 |       160 |
|    84.7 |       200 |        40 |       160 |
|    84.8 |       200 |        40 |       160 |
|    84.9 |       200 |        40 |       160 |
|      85 |       200 |        40 |       160 |
|    85.1 |       200 |        40 |       160 |
|    85.2 |       200 |        40 |       160 |
|    85.3 |       200 |        40 |       160 |
|    85.4 |       200 |        40 |       160 |
|    85.5 |       200 |        40 |       160 |
|    85.6 |       200 |        40 |       160 |
|    85.7 |       200 |        40 |       160 |
|    85.8 |       200 |        40 |       160 |
|    85.9 |       200 |        40 |       160 |
|      86 |       200 |        40 |       160 |
|    86.1 |       200 |        40 |       160 |
|    86.2 |       200 |        40 |       160 |
|    86.3 |       200 |        40 |       160 |
|    86.4 |       200 |        40 |       160 |
|    86.5 |       200 |        40 |       160 |
|    86.6 |       200 |        40 |       160 |
|    86.7 |       200 |        40 |       160 |
|    86.8 |       200 |        40 |       160 |
|    86.9 |       200 |        40 |       160 |
|      87 |       200 |        40 |       160 |
|    87.1 |       200 |        40 |       160 |
|    87.2 |       200 |        40 |       160 |
|    87.3 |       200 |        40 |       160 |
|    87.4 |       200 |        40 |       160 |
|    87.5 |       200 |        40 |       160 |
|    87.6 |       200 |        40 |       160 |
|    87.7 |       200 |        40 |       160 |
|    87.8 |       200 |        40 |       160 |
|    87.9 |       200 |        40 |       160 |
|      88 |       200 |        40 |       160 |
|    88.1 |       200 |        40 |       160 |
|    88.2 |       200 |        40 |       160 |
|    88.3 |       200 |        40 |       160 |
|    88.4 |       200 |        40 |       160 |
|    88.5 |       200 |        40 |       160 |
|    88.6 |       200 |        40 |       160 |
|    88.7 |       200 |        40 |       160 |
|    88.8 |       200 |        40 |       160 |
|    88.9 |       200 |        40 |       160 |
|      89 |       200 |        40 |       160 |
|    89.1 |       200 |        40 |       160 |
|    89.2 |       200 |        40 |       160 |
|    89.3 |       200 |        40 |       160 |
|    89.4 |       200 |        40 |       160 |
|    89.5 |       200 |        40 |       160 |
|    89.6 |       200 |        40 |       160 |
|    89.7 |       200 |        40 |       160 |
|    89.8 |       200 |        40 |       160 |
|    89.9 |       200 |        40 |       160 |
|      90 |       200 |        40 |       160 |
|    90.1 |       200 |        40 |       160 |
|    90.2 |       200 |        40 |       160 |
|    90.3 |       200 |        40 |       160 |
|    90.4 |       200 |        40 |       160 |
|    90.5 |       200 |        40 |       160 |
|    90.6 |       200 |        40 |       160 |
|    90.7 |       200 |        40 |       160 |
|    90.8 |       200 |        40 |       160 |
|    90.9 |       200 |        40 |       160 |
|      91 |       200 |        40 |       160 |
|    91.1 |       200 |        40 |       160 |
|    91.2 |       200 |        40 |       160 |
|    91.3 |       200 |        40 |       160 |
|    91.4 |       200 |        40 |       160 |
|    91.5 |       200 |        40 |       160 |
|    91.6 |       200 |        40 |       160 |
|    91.7 |       200 |        40 |       160 |
|    91.8 |       200 |        40 |       160 |
|    91.9 |       200 |        40 |       160 |
|      92 |       200 |        40 |       160 |
|    92.1 |       200 |        40 |       160 |
|    92.2 |       200 |        40 |       160 |
|    92.3 |       200 |        40 |       160 |
|    92.4 |       200 |        40 |       160 |
|    92.5 |       200 |        40 |       160 |
|    92.6 |       200 |        40 |       160 |
|    92.7 |       200 |        40 |       160 |
|    92.8 |       200 |        40 |       160 |
|    92.9 |       200 |        40 |       160 |
