|       t |         S |         I |         R |
|    47.7 |   392.438 |    19.497 |   83.8314 |
|    47.8 |   393.009 |   19.4476 |   83.4889 |
|    47.9 |   393.569 |   19.4005 |   83.1539 |
|      48 |    394.12 |   19.3558 |   82.8264 |
|    48.1 |   394.661 |   19.3135 |   82.5066 |
|    48.2 |   395.191 |   19.2736 |   82.1944 |
|    48.3 |   395.711 |   19.2362 |   81.8901 |
|    48.4 |    396.22 |   19.2012 |   81.5937 |
|    48.5 |   396.719 |   19.1688 |   81.3053 |
|    48.6 |   397.207 |   19.1389 |    81.025 |
|    48.7 |   397.684 |   19.1115 |   80.7529 |
|    48.8 |    398.15 |   19.0868 |   80.4891 |
|    48.9 |   398.605 |   19.0646 |   80.2337 |
|      49 |   399.049 |   19.0452 |   79.9868 |
|    49.1 |   399.482 |   19.0284 |   79.7485 |
|    49.2 |   399.903 |   19.0143 |   79.5189 |
|    49.3 |   400.312 |    19.003 |   79.2981 |
|    49.4 |   400.709 |   18.9944 |   79.0862 |
|    49.5 |   401.095 |   18.9887 |   78.8834 |
|    49.6 |   401.468 |   18.9857 |   78.6896 |
|    49.7 |    401.83 |   18.9857 |    78.505 |
|    49.8 |   402.179 |   18.9885 |   78.3298 |
|    49.9 |   402.515 |   18.9943 |   78.1641 |
|      50 |   402.839 |   19.0031 |   78.0078 |
|    50.1 |    403.15 |   19.0149 |   77.8612 |
|    50.2 |   403.448 |   19.0297 |   77.7244 |
|    50.3 |   403.733 |   19.0476 |   77.5975 |
|    50.4 |   404.005 |   19.0686 |   77.4806 |
|    50.5 |   404.264 |   19.0927 |   77.3738 |
|    50.6 |   404.509 |   19.1201 |   77.2772 |
|    50.7 |    404.74 |   19.1506 |    77.191 |
|    50.8 |   404.958 |   19.1844 |   77.1153 |
|    50.9 |   405.161 |   19.2216 |   77.0501 |
|      51 |    405.35 |    19.262 |   76.9957 |
|    51.1 |   405.525 |   19.3058 |   76.9521 |
|    51.2 |   405.686 |   19.3531 |   76.9195 |
|    51.3 |   405.831 |   19.4037 |    76.898 |
|    51.4 |   405.962 |   19.4579 |   76.8877 |
|    51.5 |   406.078 |   19.5156 |   76.8888 |
|    51.6 |   406.179 |   19.5769 |   76.9013 |
|    51.7 |   406.264 |   19.6418 |   76.9255 |
|    51.8 |   406.334 |   19.7104 |   76.9614 |
|    51.9 |   406.389 |   19.7826 |   77.0093 |
|      52 |   406.427 |   19.8586 |   77.0691 |
|    52.1 |   406.449 |   19.9383 |   77.1411 |
|    52.2 |   406.455 |   20.0219 |   77.2255 |
|    52.3 |   406.445 |   20.1093 |   77.3222 |
|    52.4 |   406.418 |   20.2006 |   77.4316 |
|    52.5 |   406.374 |   20.2959 |   77.5537 |
|    52.6 |   406.313 |   20.3951 |   77.6886 |
|    52.7 |   406.235 |   20.4983 |   77.8366 |
|    52.8 |    406.14 |   20.6056 |   77.9977 |
|    52.9 |   406.027 |   20.7169 |   78.1722 |
|      53 |   405.897 |   20.8324 |     78.36 |
|    53.1 |   405.748 |   20.9521 |   78.5615 |
|    53.2 |   405.582 |   21.0759 |   78.7767 |
|    53.3 |   405.397 |    21.204 |   79.0058 |
|    53.4 |   405.194 |   21.3363 |   79.2489 |
|    53.5 |   404.973 |   21.4729 |   79.5062 |
|    53.6 |   404.732 |   21.6138 |   79.7777 |
|    53.7 |   404.473 |   21.7591 |   80.0637 |
|    53.8 |   404.195 |   21.9087 |   80.3643 |
|    53.9 |   403.897 |   22.0628 |   80.6797 |
|      54 |    403.58 |   22.2212 |   81.0098 |
|    54.1 |   403.244 |   22.3841 |    81.355 |
|    54.2 |   402.887 |   22.5514 |   81.7152 |
|    54.3 |   402.511 |   22.7232 |   82.0907 |
|    54.4 |   402.115 |   22.8994 |   82.4816 |
|    54.5 |   401.699 |   23.0802 |   82.8879 |
|    54.6 |   401.263 |   23.2654 |   83.3098 |
|    54.7 |   400.806 |   23.4551 |   83.7474 |
|    54.8 |   400.329 |   23.6492 |   84.2008 |
|    54.9 |   399.832 |   23.8479 |   84.6701 |
|      55 |   399.313 |   24.0509 |   85.1553 |
|    55.1 |   398.775 |   24.2585 |   85.6567 |
|    55.2 |   398.215 |   24.4704 |   86.1741 |
|    55.3 |   397.635 |   24.6868 |   86.7078 |
|    55.4 |   397.034 |   24.9074 |   87.2577 |
|    55.5 |   396.412 |   25.1325 |    87.824 |
|    55.6 |    395.77 |   25.3618 |   88.4066 |
|    55.7 |   395.106 |   25.5953 |   89.0056 |
|    55.8 |   394.422 |    25.833 |   89.6209 |
|    55.9 |   393.718 |   26.0749 |   90.2527 |
|      56 |   392.992 |   26.3208 |   90.9009 |
|    56.1 |   392.246 |   26.5707 |   91.5655 |
|    56.2 |    391.48 |   26.8245 |   92.2464 |
|    56.3 |   390.693 |   27.0822 |   92.9437 |
|    56.4 |   389.887 |   27.3436 |   93.6572 |
|    56.5 |    389.06 |   27.6087 |   94.3868 |
|    56.6 |   388.213 |   27.8773 |   95.1326 |
|    56.7 |   387.347 |   28.1493 |   95.8943 |
|    56.8 |   386.462 |   28.4247 |    96.672 |
|    56.9 |   385.557 |   28.7033 |   97.4653 |
|      57 |   384.634 |    28.985 |   98.2742 |
|    57.1 |   383.692 |   29.2696 |   99.0985 |
|    57.2 |   382.732 |   29.5571 |   99.9381 |
|    57.3 |   381.754 |   29.8472 |   100.793 |
|    57.4 |   380.759 |   30.1399 |   101.662 |
|    57.5 |   379.746 |    30.435 |   102.546 |
|    57.6 |   378.717 |   30.7323 |   103.444 |
|    57.7 |   377.671 |   31.0316 |   104.356 |
|    57.8 |    376.61 |   31.3329 |   105.282 |
|    57.9 |   375.534 |   31.6359 |   106.221 |
|      58 |   374.442 |   31.9404 |   107.174 |
|    58.1 |   373.337 |   32.2464 |   108.139 |
|    58.2 |   372.217 |   32.5536 |   109.116 |
|    58.3 |   371.085 |   32.8618 |   110.106 |
|    58.4 |    369.94 |    33.171 |   111.107 |
|    58.5 |   368.783 |   33.4808 |   112.119 |
|    58.6 |   367.614 |   33.7911 |   113.142 |
|    58.7 |   366.435 |   34.1018 |   114.175 |
|    58.8 |   365.245 |   34.4127 |   115.218 |
|    58.9 |   364.046 |   34.7236 |   116.271 |
|      59 |   362.838 |   35.0343 |   117.332 |
|    59.1 |   361.621 |   35.3448 |   118.402 |
|    59.2 |   360.397 |   35.6547 |    119.48 |
|    59.3 |   359.166 |    35.964 |   120.565 |
|    59.4 |   357.929 |   36.2726 |   121.657 |
|    59.5 |   356.686 |   36.5803 |   122.756 |
|    59.6 |   355.438 |   36.8869 |   123.861 |
|    59.7 |   354.185 |   37.1923 |   124.971 |
|    59.8 |   352.929 |   37.4965 |   126.086 |
|    59.9 |   351.669 |   37.7992 |   127.205 |
|      60 |   350.407 |   38.1004 |   128.328 |
|    60.1 |   349.143 |   38.4001 |   129.455 |
|    60.2 |   347.878 |    38.698 |   130.584 |
|    60.3 |   346.611 |   38.9942 |   131.717 |
|    60.4 |   345.345 |   39.2886 |    132.85 |
|    60.5 |   344.078 |   39.5811 |   133.986 |
|    60.6 |   342.813 |   39.8716 |   135.123 |
|    60.7 |   341.549 |   40.1602 |    136.26 |
|    60.8 |   340.286 |   40.4468 |   137.397 |
|    60.9 |   339.025 |   40.7314 |   138.534 |
|      61 |   337.767 |    41.014 |    139.67 |
|    61.1 |   336.512 |   41.2945 |   140.806 |
|    61.2 |    335.26 |    41.573 |    141.94 |
|    61.3 |   334.011 |   41.8496 |   143.073 |
|    61.4 |   332.766 |   42.1241 |   144.203 |
|    61.5 |   331.526 |   42.3967 |   145.331 |
|    61.6 |   330.289 |   42.6674 |   146.457 |
|    61.7 |   329.058 |   42.9363 |   147.579 |
|    61.8 |   327.831 |   43.2033 |   148.699 |
|    61.9 |   326.608 |   43.4686 |   149.816 |
|      62 |   325.391 |   43.7323 |   150.929 |
|    62.1 |   324.179 |   43.9943 |   152.038 |
|    62.2 |   322.972 |   44.2547 |   153.144 |
|    62.3 |    321.77 |   44.5137 |   154.246 |
|    62.4 |   320.573 |   44.7713 |   155.344 |
|    62.5 |   319.382 |   45.0275 |   156.438 |
|    62.6 |   318.195 |   45.2825 |   157.527 |
|    62.7 |   317.014 |   45.5363 |   158.613 |
|    62.8 |   315.838 |   45.7891 |   159.694 |
|    62.9 |   314.667 |   46.0408 |   160.772 |
|      63 |   313.501 |   46.2915 |   161.845 |
|    63.1 |    312.34 |   46.5414 |   162.914 |
|    63.2 |   311.184 |   46.7905 |   163.979 |
|    63.3 |   310.032 |   47.0388 |   165.039 |
|    63.4 |   308.885 |   47.2865 |   166.096 |
|    63.5 |   307.742 |   47.5335 |   167.149 |
|    63.6 |   306.604 |     47.78 |   168.198 |
|    63.7 |    305.47 |    48.026 |   169.243 |
|    63.8 |   304.339 |   48.2715 |   170.285 |
|    63.9 |   303.213 |   48.5166 |   171.323 |
|      64 |    302.09 |   48.7613 |   172.357 |
|    64.1 |   300.971 |   49.0056 |   173.388 |
|    64.2 |   299.856 |   49.2496 |   174.416 |
|    64.3 |   298.744 |   49.4932 |    175.44 |
|    64.4 |   297.635 |   49.7366 |   176.461 |
|    64.5 |   296.529 |   49.9796 |    177.48 |
|    64.6 |   295.427 |   50.2224 |   178.495 |
|    64.7 |   294.327 |   50.4648 |   179.508 |
|    64.8 |   293.231 |    50.707 |   180.518 |
|    64.9 |   292.137 |   50.9488 |   181.525 |
|      65 |   291.046 |   51.1902 |    182.53 |
|    65.1 |   289.957 |   51.4313 |   183.532 |
|    65.2 |   288.872 |    51.672 |   184.531 |
|    65.3 |   287.789 |   51.9122 |   185.528 |
|    65.4 |   286.709 |    52.152 |   186.523 |
|    65.5 |   285.632 |   52.3913 |   187.515 |
|    65.6 |   284.557 |   52.6301 |   188.505 |
|    65.7 |   283.486 |   52.8683 |   189.493 |
|    65.8 |   282.417 |   53.1059 |   190.478 |
|    65.9 |    281.35 |   53.3428 |   191.461 |
|      66 |   280.287 |    53.579 |   192.442 |
|    66.1 |   279.227 |   53.8145 |    193.42 |
|    66.2 |    278.17 |   54.0491 |   194.396 |
|    66.3 |   277.116 |   54.2829 |   195.369 |
|    66.4 |   276.065 |   54.5159 |    196.34 |
|    66.5 |   275.018 |   54.7479 |   197.309 |
|    66.6 |   273.974 |   54.9789 |   198.274 |
|    66.7 |   272.933 |    55.209 |   199.237 |
|    66.8 |   271.897 |   55.4379 |   200.198 |
|    66.9 |   270.863 |   55.6659 |   201.155 |
|      67 |   269.834 |   55.8927 |    202.11 |
|    67.1 |   268.809 |   56.1183 |   203.062 |
|    67.2 |   267.788 |   56.3428 |   204.011 |
|    67.3 |   266.771 |   56.5661 |   204.956 |
|    67.4 |   265.758 |   56.7882 |   205.899 |
|    67.5 |   264.749 |   57.0091 |   206.838 |
|    67.6 |   263.745 |   57.2287 |   207.774 |
|    67.7 |   262.746 |   57.4471 |   208.706 |
|    67.8 |   261.751 |   57.6642 |   209.635 |
|    67.9 |   260.761 |     57.88 |    210.56 |
|      68 |   259.776 |   58.0946 |   211.482 |
|    68.1 |   258.795 |   58.3079 |     212.4 |
|    68.2 |   257.819 |     58.52 |   213.314 |
|    68.3 |   256.849 |   58.7308 |   214.224 |
|    68.4 |   255.883 |   58.9404 |   215.131 |
|    68.5 |   254.923 |   59.1487 |   216.033 |
|    68.6 |   253.967 |   59.3558 |   216.932 |
|    68.7 |   253.017 |   59.5618 |   217.826 |
|    68.8 |   252.072 |   59.7665 |   218.716 |
|    68.9 |   251.131 |     59.97 |   219.603 |
|      69 |   250.197 |   60.1724 |   220.485 |
|    69.1 |   249.267 |   60.3737 |   221.363 |
|    69.2 |   248.342 |   60.5738 |   222.237 |
|    69.3 |   247.423 |   60.7729 |   223.106 |
|    69.4 |   246.508 |   60.9709 |   223.972 |
|    69.5 |   245.599 |   61.1678 |   224.833 |
|    69.6 |   244.695 |   61.3637 |    225.69 |
|    69.7 |   243.796 |   61.5585 |   226.543 |
|    69.8 |   242.902 |   61.7524 |   227.391 |
|    69.9 |   242.013 |   61.9453 |   228.236 |
|      70 |   241.129 |   62.1371 |   229.076 |
|    70.1 |    240.25 |   62.3281 |   229.912 |
|    70.2 |   239.376 |   62.5181 |   230.744 |
|    70.3 |   238.507 |   62.7071 |   231.572 |
|    70.4 |   237.643 |   62.8952 |   232.396 |
|    70.5 |   236.784 |   63.0825 |   233.216 |
|    70.6 |   235.929 |   63.2688 |   234.032 |
|    70.7 |   235.079 |   63.4542 |   234.843 |
|    70.8 |   234.234 |   63.6387 |   235.651 |
|    70.9 |   233.394 |   63.8223 |   236.455 |
|      71 |   232.559 |    64.005 |   237.255 |
|    71.1 |   231.728 |   64.1869 |   238.051 |
|    71.2 |   230.902 |   64.3679 |   238.843 |
|    71.3 |    230.08 |   64.5479 |   239.631 |
|    71.4 |   229.263 |   64.7271 |   240.415 |
|    71.5 |   228.451 |   64.9054 |   241.196 |
|    71.6 |   227.643 |   65.0828 |   241.972 |
|    71.7 |    226.84 |   65.2593 |   242.745 |
|    71.8 |   226.041 |   65.4349 |   243.514 |
|    71.9 |   225.247 |   65.6097 |   244.279 |
|      72 |   224.458 |   65.7835 |    245.04 |
|    72.1 |   223.673 |   65.9564 |   245.798 |
|    72.2 |   222.893 |   66.1284 |   246.552 |
|    72.3 |   222.117 |   66.2995 |   247.302 |
|    72.4 |   221.346 |   66.4696 |   248.049 |
|    72.5 |   220.579 |   66.6389 |   248.791 |
|    72.6 |   219.817 |   66.8072 |    249.53 |
|    72.7 |   219.059 |   66.9746 |   250.265 |
|    72.8 |   218.306 |   67.1411 |   250.997 |
|    72.9 |   217.557 |   67.3066 |   251.725 |
|      73 |   216.813 |   67.4713 |   252.449 |
|    73.1 |   216.074 |    67.635 |   253.169 |
|    73.2 |   215.339 |   67.7978 |   253.886 |
|    73.3 |   214.608 |   67.9596 |   254.599 |
|    73.4 |   213.882 |   68.1206 |   255.308 |
|    73.5 |    213.16 |   68.2806 |   256.013 |
|    73.6 |   212.443 |   68.4397 |   256.715 |
|    73.7 |   211.731 |   68.5979 |   257.413 |
|    73.8 |   211.023 |   68.7552 |   258.108 |
|    73.9 |   210.319 |   68.9116 |   258.799 |
|      74 |    209.62 |   69.0671 |   259.486 |
|    74.1 |   208.925 |   69.2217 |   260.169 |
|    74.2 |   208.235 |   69.3755 |   260.849 |
|    74.3 |   207.549 |   69.5283 |   261.525 |
|    74.4 |   206.867 |   69.6803 |   262.198 |
|    74.5 |    206.19 |   69.8314 |   262.866 |
|    74.6 |   205.517 |   69.9817 |   263.532 |
|    74.7 |   204.849 |   70.1311 |   264.193 |
|    74.8 |   204.185 |   70.2796 |   264.851 |
|    74.9 |   203.525 |   70.4273 |   265.506 |
|      75 |   202.869 |   70.5742 |   266.157 |
|    75.1 |   202.218 |   70.7202 |   266.804 |
|    75.2 |   201.571 |   70.8654 |   267.448 |
|    75.3 |   200.928 |   71.0098 |   268.088 |
|    75.4 |    200.29 |   71.1534 |   268.725 |
|    75.5 |   199.656 |   71.2962 |   269.358 |
|    75.6 |   199.025 |   71.4382 |   269.988 |
|    75.7 |   198.399 |   71.5793 |   270.614 |
|    75.8 |   197.778 |   71.7197 |   271.237 |
|    75.9 |    197.16 |   71.8593 |   271.856 |
|      76 |   196.546 |   71.9981 |   272.472 |
|    76.1 |   195.937 |   72.1361 |   273.085 |
|    76.2 |   195.331 |   72.2733 |   273.694 |
|    76.3 |    194.73 |   72.4098 |   274.299 |
|    76.4 |   194.132 |   72.5454 |   274.902 |
|    76.5 |   193.539 |   72.6804 |   275.501 |
|    76.6 |   192.949 |   72.8145 |   276.097 |
|    76.7 |   192.364 |   72.9479 |   276.689 |
|    76.8 |   191.782 |   73.0805 |   277.278 |
|    76.9 |   191.205 |   73.2124 |   277.864 |
|      77 |   190.631 |   73.3435 |   278.447 |
|    77.1 |   190.061 |   73.4738 |   279.026 |
|    77.2 |   189.495 |   73.6035 |   279.602 |
|    77.3 |   188.933 |   73.7323 |   280.175 |
|    77.4 |   188.375 |   73.8604 |   280.744 |
|    77.5 |   187.821 |   73.9878 |   281.311 |
|    77.6 |    187.27 |   74.1145 |   281.874 |
|    77.7 |   186.724 |   74.2404 |   282.434 |
|    77.8 |   186.181 |   74.3656 |   282.991 |
|    77.9 |   185.641 |     74.49 |   283.545 |
|      78 |   185.106 |   74.6138 |   284.095 |
|    78.1 |   184.574 |   74.7368 |   284.643 |
|    78.2 |   184.046 |    74.859 |   285.187 |
|    78.3 |   183.522 |   74.9806 |   285.729 |
|    78.4 |   183.001 |   75.1015 |   286.267 |
|    78.5 |   182.484 |   75.2216 |   286.802 |
|    78.6 |   181.971 |   75.3411 |   287.334 |
|    78.7 |   181.461 |   75.4598 |   287.863 |
|    78.8 |   180.955 |   75.5779 |   288.389 |
|    78.9 |   180.452 |   75.6953 |   288.913 |
|      79 |   179.954 |   75.8119 |   289.433 |
|    79.1 |   179.458 |   75.9279 |    289.95 |
|    79.2 |   178.966 |   76.0432 |   290.464 |
|    79.3 |   178.478 |   76.1578 |   290.975 |
|    79.4 |   177.993 |   76.2718 |   291.483 |
|    79.5 |   177.512 |   76.3851 |   291.989 |
|    79.6 |   177.034 |   76.4977 |   292.491 |
|    79.7 |    176.56 |   76.6096 |    292.99 |
|    79.8 |   176.089 |   76.7209 |   293.487 |
|    79.9 |   175.622 |   76.8315 |   293.981 |
|      80 |   175.157 |   76.9415 |   294.472 |
|    80.1 |   174.697 |   77.0508 |    294.96 |
|    80.2 |   174.239 |   77.1595 |   295.445 |
|    80.3 |   173.786 |   77.2675 |   295.927 |
|    80.4 |   173.335 |   77.3749 |   296.407 |
|    80.5 |   172.888 |   77.4816 |   296.884 |
|    80.6 |   172.444 |   77.5877 |   297.358 |
|    80.7 |   172.003 |   77.6932 |   297.829 |
|    80.8 |   171.566 |    77.798 |   298.297 |
|    80.9 |   171.131 |   77.9023 |   298.763 |
|      81 |   170.701 |   78.0059 |   299.226 |
|    81.1 |   170.273 |   78.1088 |   299.686 |
|    81.2 |   169.848 |   78.2112 |   300.144 |
|    81.3 |   169.427 |   78.3129 |   300.599 |
|    81.4 |   169.009 |   78.4141 |   301.051 |
|    81.5 |   168.594 |   78.5146 |   301.501 |
|    81.6 |   168.182 |   78.6145 |   301.948 |
|    81.7 |   167.774 |   78.7138 |   302.392 |
|    81.8 |   167.368 |   78.8126 |   302.834 |
|    81.9 |   166.966 |   78.9107 |   303.273 |
|      82 |   166.567 |   79.0082 |    303.71 |
|    82.1 |    166.17 |   79.1051 |   304.144 |
|    82.2 |   165.777 |   79.2015 |   304.575 |
|    82.3 |   165.387 |   79.2973 |   305.004 |
|    82.4 |       165 |   79.3924 |    305.43 |
|    82.5 |   164.616 |    79.487 |   305.854 |
|    82.6 |   164.235 |    79.581 |   306.275 |
|    82.7 |   163.857 |   79.6745 |   306.694 |
|    82.8 |   163.481 |   79.7674 |    307.11 |
|    82.9 |   163.109 |   79.8597 |   307.524 |
|      83 |    162.74 |   79.9514 |   307.935 |
|    83.1 |   162.374 |   80.0426 |   308.344 |
|    83.2 |    162.01 |   80.1332 |    308.75 |
|    83.3 |    161.65 |   80.2232 |   309.154 |
|    83.4 |   161.292 |   80.3127 |   309.555 |
|    83.5 |   160.937 |   80.4017 |   309.954 |
|    83.6 |   160.586 |   80.4901 |   310.351 |
|    83.7 |   160.236 |   80.5779 |   310.745 |
|    83.8 |    159.89 |   80.6652 |   311.137 |
|    83.9 |   159.547 |   80.7519 |   311.527 |
|      84 |   159.206 |   80.8382 |   311.914 |
|    84.1 |   158.868 |   80.9238 |   312.299 |
|    84.2 |   158.533 |    81.009 |   312.681 |
|    84.3 |   158.201 |   81.0936 |   313.061 |
|    84.4 |   157.872 |   81.1776 |   313.439 |
|    84.5 |   157.545 |   81.2612 |   313.814 |
|    84.6 |   157.221 |   81.3442 |   314.188 |
|    84.7 |   156.899 |   81.4267 |   314.559 |
|    84.8 |   156.581 |   81.5086 |   314.927 |
|    84.9 |   156.265 |   81.5901 |   315.294 |
|      85 |   155.952 |    81.671 |   315.658 |
|    85.1 |   155.641 |   81.7514 |    316.02 |
|    85.2 |   155.333 |   81.8313 |   316.379 |
|    85.3 |   155.028 |   81.9107 |   316.737 |
|    85.4 |   154.725 |   81.9896 |   317.092 |
|    85.5 |   154.425 |   82.0679 |   317.445 |
|    85.6 |   154.127 |   82.1458 |   317.796 |
|    85.7 |   153.832 |   82.2232 |   318.145 |
|    85.8 |    153.54 |      82.3 |   318.491 |
|    85.9 |    153.25 |   82.3764 |   318.836 |
|      86 |   152.963 |   82.4523 |   319.178 |
|    86.1 |   152.678 |   82.5277 |   319.518 |
|    86.2 |   152.396 |   82.6025 |   319.856 |
|    86.3 |   152.117 |   82.6769 |   320.192 |
|    86.4 |   151.839 |   82.7508 |   320.525 |
|    86.5 |   151.565 |   82.8243 |   320.857 |
|    86.6 |   151.293 |   82.8972 |   321.186 |
|    86.7 |   151.023 |   82.9696 |   321.514 |
|    86.8 |   150.756 |   83.0416 |   321.839 |
|    86.9 |   150.491 |   83.1131 |   322.162 |
|      87 |   150.229 |   83.1841 |   322.484 |
|    87.1 |   149.969 |   83.2547 |   322.803 |
|    87.2 |   149.711 |   83.3248 |    323.12 |
|    87.3 |   149.456 |   83.3944 |   323.435 |
|    87.4 |   149.204 |   83.4635 |   323.748 |
|    87.5 |   148.953 |   83.5322 |   324.059 |
|    87.6 |   148.706 |   83.6004 |   324.368 |
|    87.7 |    148.46 |   83.6681 |   324.675 |
|    87.8 |   148.217 |   83.7354 |    324.98 |
|    87.9 |   147.976 |   83.8022 |   325.283 |
|      88 |   147.738 |   83.8685 |   325.584 |
|    88.1 |   147.502 |   83.9344 |   325.884 |
|    88.2 |   147.268 |   83.9999 |   326.181 |
|    88.3 |   147.036 |   84.0649 |   326.476 |
|    88.4 |   146.807 |   84.1294 |   326.769 |
|    88.5 |    146.58 |   84.1935 |   327.061 |
|    88.6 |   146.356 |   84.2571 |    327.35 |
|    88.7 |   146.133 |   84.3203 |   327.638 |
|    88.8 |   145.913 |   84.3831 |   327.923 |
|    88.9 |   145.695 |   84.4454 |   328.207 |
|      89 |    145.48 |   84.5072 |   328.489 |
